Code,Description,Work Type,Labor Hours,FRT
16306051,Passthrough - DCDC - 12V (Cable Type) (Remove & Install),Remove and Install,1.0,1.0
16306052,Passthrough - DCDC - 12V (Cable Type) (Remove and Replace),Remove and Replace,1.2,1.2
16306101,HV Header - Front Drive Unit - HV Battery (Remove & Install),Remove and Install,0.8,0.8
16306102,HV Header - Front Drive Unit - HV Battery (Remove & Replace),Remove and Replace,0.96,0.96
16306201,HV Header - PTC Heater and A/C Compressor - HV Battery (Remove & Install),Remove and Install,0.9,0.9
16306202,HV Header - PTC Heater and A/C Compressor - HV Battery (Remove and Replace),Remove and Replace,1.08,1.08
16306301,HV Header - Rear Drive Unit - HV Battery (Remove & Install),Remove and Install,0.8,0.8
16306302,HV Header - Rear Drive Unit - HV Battery (Remove & Replace),Remove and Replace,0.96,0.96
16306401,Busbar - Contactor - Positive - HV Battery (Remove and Install),Remove and Install,2.55,2.55
16306402,Busbar - Contactor - Positive - HV Battery (Remove and Replace),Remove and Replace,3.06,3.06
16306501,HV Header - 3-Phase Input - HV Battery (Remove & Install),Remove and Install,0.0,0.0
16306502,HV Header - 3-Phase Input - HV Battery (Remove & Replace),Remove and Replace,0.0,0.0
16307101,AC Filter - Harness - Ancillary Bay - HV Battery (Remove & Install),Remove and Install,0.0,0.0
16307102,AC Filter - Harness - Ancillary Bay - HV Battery (Remove & Replace),Remove and Replace,0.0,0.0
16307151,AC Filter - Harness - Ancillary Bay - HV Battery (3-Phase) (Remove & Install),Remove and Install,1.3,1.3
16307152,AC Filter - Harness - Ancillary Bay - HV Battery (3-Phase) (Remove & Replace),Remove and Replace,1.56,1.56
16309000,HV Battery Contactor Seize Check,Test/Adjust,1.14,1.14
16309901,Switch - Pack Contactors - Ancillary Bay - HV Battery (Remove & Install),Remove and Install,2.55,2.55
16309902,Switch - Pack Contactors - Ancillary Bay - HV Battery (Remove and Replace),Remove and Replace,1.56,1.56
16900308,HV Battery Damage Evaluation (Reman),Retrofit,1.0,1.0
16900508,HV Battery Safety Check (Reman),Retrofit,1.0,1.0
16901008,HV Battery Standard Remanufacturing (Reman),Retrofit,7.45,7.45
16901208,"Battery Unpacking/Packing, Shipping Preparation (Reman)",Sublet,0.0,0.0
16901408,"Battery Disassembly, Inspection and Result Recording (Reman)",Sublet,0.0,0.0
16901808,Battery Enclosure Replacement (Reman),Sublet,0.0,0.0
16901908,Battery Module Replacement (Reman),Sublet,0.0,0.0
16901918,Deep cleaning of water inlet module(Reman) ,Sublet,0.0,0.0
16902008,HV Battery Capacity Test (Reman),Retrofit,1.0,1.0
16902408,Charge/Discharge Test (Reman),Sublet,0.0,0.0
16902608,Battery Reassembly (Reman),Sublet,0.0,0.0
16902808,Battery Module Repair (Reman),Sublet,0.0,0.0
16903108,HV Battery Coolant Leak Rectification (Reman),Retrofit,1.0,1.0
16903308,Umbrella Valves - HV Battery (Reman),Retrofit,0.15,0.15
16903708,Ski - Side Rail - HV Battery - LH (Reman),Retrofit,0.25,0.25
16903808,Ski - Side Rail - HV Battery - RH (Reman),Retrofit,0.25,0.25
16904008,Enclosure - HV Battery - Remanufactured (Reman),Retrofit,5.35,5.35
16904208,Enclosure - HV Battery - New (Reman),Retrofit,4.6,4.6
16904508,Baffle - Vent - HV Battery (Reman),Retrofit,0.15,0.15
16905008,Battery Management System (BMS) (Reman),Retrofit,0.45,0.45
16905208,Spine - HV Battery (Reman),Retrofit,1.45,1.45
16906008,Modules - HV Battery - Inspection (Reman),Inspection,0.6,0.6
16906208,Modules - HV Battery - Upper (Reman),Retrofit,0.25,0.25
16906408,Modules - HV Battery - Lower (Reman),Retrofit,0.7,0.7
17000004,Diagnosis: Driver Assistance,General Diagnosis,0.5,0.5
17000008,Jumpstart Vehicle (Restore),Restore,0.06,0.06
17010000,Vehicle HV Disablement Procedure,Test/Adjust,0.3,0.3
17010008,LV Battery - Recover (Heat Pump),Restore,0.06,0.06
17010200,12V Power (Original Model 3) (Disconnect & Connect),Modify,0.18,0.18
17010400,12V Power (Lead Acid) (Heat Pump) (Disconnect & Connect),,0.06,0.06
17010410,LV Power (Li-Ion) (Disconnect & Connect),Modify,0.06,0.06
17010500,LV Maintainer (Connect & Disconnect),Maintenance,0.06,0.06
17010600002,Battery Temperature Sensor - Main Front and Body Harnesses (Repair),Repair,0.48,0.48
17011001,Vent Hose - 12V Battery (Remove & Install),Remove and Install,0.1,0.1
17011002,Vent Hose - 12V Battery (Remove & Replace),Remove and Replace,0.12,0.12
17011201,Battery - 12V (Lead Acid) (Remove & Install),Remove and Install,0.18,0.18
17011202,Battery - 12V (Lead Acid) (Remove & Replace),Remove and Replace,0.18,0.18
17011231,Battery - LV (Li-Ion) (Remove & Install),Remove and Install,0.18,0.18
17011232,Battery - LV (Li-Ion) (Remove & Replace),Remove and Replace,0.18,0.18
17012701,Beam - 12V Battery (RWD) (Remove & Install),Remove and Install,0.6,0.6
17012702,Beam - 12V Battery (RWD) (Remove & Replace),Remove and Replace,0.72,0.72
17012711,Beam - 12V Battery (Dual Motor) (Remove & Install),Remove and Install,1.3,1.3
17012712,Beam - 12V Battery (Dual Motor) (Remove & Replace),Remove and Replace,1.56,1.56
17013011,Harness - Windshield (Remove & Install),Remove and Install,0.4,0.4
17014001,Bracket - 12V Battery (RWD) (Remove & Install),Remove and Install,0.4,0.4
17014002,Bracket - 12V Battery (RWD) (Remove & Replace),Remove and Replace,0.54,0.54
17014011,Bracket - 12V Battery (Dual Motor) (Remove & Install),Remove and Install,1.5,1.5
17014012,Bracket - 12V Battery (Dual Motor) (Remove & Replace),Remove and Replace,1.5,1.5
17014201,Strap - 12V Battery (Remove & Install),Remove and Install,0.1,0.1
17014202,Strap - 12V Battery (Remove & Replace),Remove and Replace,0.12,0.12
17044828,ETC Remove and Replace for China,Remove and Replace,0.06,0.06
17048098,ETC Set Up for Japan,Fee,0.25,0.25
17048099,ETC Installation for China,Test/Adjust,0.06,0.06
17100008,Harness Connector - Reconnect,Restore,0.1,0.1
17100010,Harness Connector - Repair (Does Not Include Access Labor),Restore,0.6,0.6
17100051,Harness - Steering Wheel (Remove & Install),Remove and Install,0.1,0.1
17100052,Harness - Steering Wheel (Remove & Replace),Remove and Replace,0.12,0.12
17100101,Harness - Front Door - LH (Remove & Install),Remove and Install,0.78,0.78
17100102,Harness - Front Door - LH (Remove & Replace),Remove and Replace,0.78,0.78
17100201,Harness - Front Door - RH (Remove & Install),Remove and Install,0.78,0.78
17100202,Harness - Front Door - RH (Remove & Replace),Remove and Replace,0.78,0.78
17100301,Harness - Center Console (Remove & Install),Remove and Install,0.5,0.5
17100302,Harness - Center Console (Remove & Replace),Remove and Replace,0.6,0.6
17100601,Harness - Instrument Panel (LHD) (Remove & Install),Remove and Install,2.3,2.3
17100602,Harness - Instrument Panel (LHD) (Remove & Replace),Remove and Replace,2.34,2.34
17100621,Harness - Instrument Panel  (RHD) (Remove & Install),Remove and Install,2.25,2.25
17100622,Harness - Instrument Panel  (RHD) (Remove & Replace),Remove and Replace,2.7,2.7
17100701,Harness - Main Front (LHD) (Remove & Install),Remove and Install,4.14,4.14
17100702,Harness - Main Front (LHD) (Remove & Replace),Remove and Replace,4.02,4.02
17100711,Harness - Main Front (RHD) (Remove & Install),Remove and Install,4.02,4.02
17100712,Harness - Main Front (RHD),Remove and Replace,4.02,4.02
17100721,Harness - Main Front (Info-Ryzen/Li-Ion) (Remove & Install),Remove and Install,4.26,4.26
17100722,Harness - Main Front (Info-Ryzen/Li-Ion) (Remove and Replace),Remove and Replace,4.26,4.26
17100752,Connector - Pedestrian Warning Speaker (CN) ,Remove and Replace,0.24,0.24
17100801,Harness - Body - LH (Non-Busbar) (LHD) (Remove & Install),Remove and Install,3.12,3.12
17100802,Harness - Body - LH (Non-Busbar) (LHD) (Remove & Replace),Remove and Replace,3.0,3.0
17100851,Harness - Body - LH (RHD) (Remove & Install),Remove and Install,2.7,2.7
17100852,Harness - Body - LH (RHD) (Remove & Replace),Remove and Replace,3.24,3.24
17100861,Harness - Body - LH (Busbar) (RHD) (Remove & Install),Remove and Install,2.95,2.95
17100862,Harness - Body - LH (Busbar) (RHD) (Remove & Replace),Remove and Replace,3.54,3.54
17100871,Harness - Body - LH (Busbar) (LHD) (Remove & Install),Remove and Install,2.4,2.4
17100872,Harness - Body - LH (Busbar) (LHD) (Remove & Replace),Remove and Replace,2.88,2.88
17100901,Harness - Body - RH (LHD) (Remove & Install),Remove and Install,3.54,3.54
17100902,Harness - Body - RH (LHD) (Remove & Replace),Remove and Replace,3.72,3.72
17100951,Harness - Body - RH (RHD) (Remove & Install),Remove and Install,3.0,3.0
17100952,Harness - Body - RH (RHD) (Remove & Replace),Remove and Replace,3.6,3.6
17101001,Harness - Fascia - Front (Remove & Install),Remove and Install,0.72,0.72
17101002,Harness - Fascia - Front (Remove & Replace),Remove and Replace,0.72,0.72
17101101,Harness - Fascia - Rear (Remove & Install),Remove and Install,0.5,0.5
17101102,Harness - Fascia - Rear (Remove & Replace),Remove and Replace,0.66,0.66
17101201,Harness - Subframe - Front (Remove & Install),Remove and Install,0.35,0.35
17101202,Harness - Subframe - Front (Remove & Replace),Remove and Replace,0.42,0.42
17101301,Harness - Thermal Beam (Remove & Install),Remove and Install,0.5,0.5
17101302,Harness - Thermal Beam (Remove & Replace),Remove and Replace,0.54,0.54
17101401,Harness - Front End Module (Remove & Install),Remove and Install,0.6,0.6
17101402,Harness - Front End Module (Remove & Replace),Remove and Replace,0.6,0.6
17101541,Harness - Sub Assembly - Thermal (Heat Pump) (Remove & Install),Remove and Install,0.5,0.5
17101542,Harness - Sub Assembly - Thermal (Heat Pump) (Remove & Replace),Remove and Replace,0.6,0.6
17101801,Harness - Seat - Driver (Remove & Install),Remove and Install,0.6,0.6
17101802,Harness - Seat - Front - LH (Remove and Replace),Remove and Replace,0.72,0.72
17101901,Harness - Seat - Front Passenger (Remove & Install),Remove and Install,0.75,0.75
17101902,Harness - Seat - Front - RH (Remove and Replace),Remove and Replace,0.9,0.9
17102001,Harness - Subframe - Rear (Remove & Install),Remove and Install,0.7,0.7
17102002,Harness - Subframe - Rear (Remove & Replace),Remove and Replace,0.9,0.9
17102011,Jumper Harness - Trailer Hitch (Remove & Install),Remove and Install,0.85,0.85
17102012,Jumper Harness - Trailer Hitch (Remove and Replace),Remove and Replace,0.66,0.66
17102101,Harness - Electronic Parking Brake (EPB) - LH (Remove & Install),Remove and Install,0.1,0.1
17102102,Harness - Electronic Parking Brake (EPB) - LH (Remove & Replace),Remove and Replace,0.18,0.18
17102201,Harness - Electronic Parking Brake (EPB) - RH (Remove & Install),Remove and Install,0.1,0.1
17102202,Harness - Electronic Parking Brake (EPB) - RH (Remove & Replace),Remove and Replace,0.18,0.18
17102401,Busbar - DCDC Ground (Remove & Install),Remove and Install,0.2,0.2
17102402,Busbar - DCDC Ground (Remove & Replace),Remove and Replace,0.24,0.24
17102501,Harness - Headliner (Remove & Install),Remove and Install,0.8,0.8
17102502,Harness - Headliner (Remove & Replace),Remove and Replace,0.96,0.96
17102801,Harness - Rear Door - LH (Remove & Install),Remove and Install,0.42,0.42
17102802,Harness - Rear Door - LH (Remove & Replace),Remove and Replace,0.84,0.84
17102901,Harness - Rear Door - RH (Remove & Install),Remove and Install,0.42,0.42
17102902,Harness - Rear Door - RH (Remove & Replace),Remove and Replace,0.42,0.42
17103401,Harness - Main Front- Active Hood (Remove & Install),Remove and Install,2.55,2.55
17103402,Harness - Main Front- Active Hood (Remove & Replace),Remove and Replace,3.06,3.06
17103801,Harness - Seat - Driver (RHD) (Remove & Install),Remove and Install,0.55,0.55
17103802,Harness - Seat - Driver (Remove and Replace)(RHD),Remove and Replace,0.66,0.66
17104101,Harness - HVAC Assembly (Remove & Install),Remove and Install,3.7,3.7
17104102,Harness - HVAC Assembly (Heat Pump) (Remove & Replace),Remove and Replace,3.66,3.66
17104501,Harness - Trunk (Remove & Install),Remove and Install,0.35,0.35
17104502,Harness - Trunk (Remove & Replace),Remove and Replace,0.54,0.54
17105006,Wire - Electrical Harness (Overlay),Retrofit,0.0,0.0
17105008,Wire - Electrical Harness (Does Not Include Access Labor) (Repair),Restore,0.0,0.0
17105101,Connector Housing - Electrical Harness (Does Not Include Access Labor) (Remove & Install),Remove and Install,0.2,0.2
17105102,Connector Housing - Electrical Harness (Does Not Include Access Labor) (Remove & Replace),Remove and Replace,0.24,0.24
17105208,Connector Terminal - Electrical Harness (Does Not Include Access Labor) (Repair),Restore,0.0,0.0
17105301,Harness - Windshield (Remove & Install),Remove and Install,0.48,0.48
17105302,Harness - Windshield (Remove & Replace),Remove and Replace,0.48,0.48
17105306,Coaxial Cable - Electrical Harness (Does Not Include Access Labor) (Overlay),Retrofit,0.0,0.0
17105316,Jumper Harness - Windshield (Retrofit),Retrofit,0.06,0.06
17106001,Harness - 12V Battery + (Remove & Install),Remove and Install,0.8,0.8
17106002,Harness - 12V Battery + (Remove & Replace),Remove and Replace,0.96,0.96
17106201,Harness - 12V Battery Ground (Remove & Install),Remove and Install,1.08,1.08
17106202,Harness - 12V Battery Ground (Remove & Replace),Remove and Replace,1.08,1.08
17106402,Replace Power Trunk Main Harness  (Model 3 Power Trunk Retrofit) (China),Remove and Replace,0.96,0.96
17106601,Harness - Front Body Controller Module Ground (Remove & Install),Remove and Install,0.1,0.1
17106602,Harness - Front Body Controller Module Ground (Remove & Replace),Remove and Replace,0.12,0.12
17106801,Harness - USB - Car Computer To Glove Box (LHD) (Remove & Install),Remove and Install,0.35,0.35
17106802,Harness - USB - Car Computer To Glove Box (LHD) (Remove & Replace),Remove and Replace,0.42,0.42
17106851,Harness - USB - Car Computer To Glove Box (RHD) (Remove & Install),Remove and Install,0.3,0.3
17106852,Harness - USB - Car Computer To Glove Box (RHD) (Remove & Replace),Remove and Replace,0.36,0.36
17106901,Jumper Harness - Charge Port Inlet (Busbar Type) (Remove & Install),Remove and Install,0.4,0.4
17106902,Jumper Harness - Charge Port Inlet (Busbar Type) (Remove & Replace),Remove and Replace,0.54,0.54
17108002,Rear Subframe Harness (China),Remove and Replace,3.78,3.78
17108100,Diagnosis: Low Voltage Distribution and Controllers,General Diagnosis,1.0,1.0
17108301,Harness - Filter - Antenna - LH (Remove & Install),Remove and Install,0.36,0.36
17108302,Harness - Filter - Antenna - LH (Remove & Replace),Remove and Replace,0.36,0.36
17108401,Harness - Filter - Antenna - RH (Remove & Install),Remove and Install,0.36,0.36
17108402,Harness - Filter - Antenna - RH (Remove & Replace),Remove and Replace,0.36,0.36
17130100019,M3 Headlights (Check Alignment),Inspection,0.18,0.18
17150006,Singapore Electronic Road Pricing System (Retrofit),Retrofit,0.6,0.6
17150016,Electronic Toll Collection System (Retrofit),Retrofit,0.6,0.6
17152101,Module - Body Controller - LH (Remove & Install),Remove and Install,0.72,0.72
17152102,Module - Body Controller - LH (LHD) (Non-Heat Pump) (Remove & Replace),Remove and Replace,0.72,0.72
17152111,Module - Body Controller - LH (LHD) (Heat Pump) (Remove & Install),Remove and Install,0.54,0.54
17152112,Module - Body Controller - LH (LHD) (Heat Pump) (Remove & Replace),Remove and Replace,0.54,0.54
17152121,Shield - Body Controller - Front (Heat Pump) (Remove & Install),Remove and Install,0.15,0.15
17152122,Shield - Body Controller - Front (Heat Pump) (Remove & Replace),Remove and Replace,0.18,0.18
17152151,Module - Body Controller - LH (RHD) (Non-Heat Pump) (Remove & Install),Remove and Install,0.0,0.0
17152152,Module - Body Controller - LH (RHD) (Non-Heat Pump) (Remove & Replace),Remove and Replace,0.78,0.78
17152201,Module - Body Controller - RH (Remove & Install),Remove and Install,1.08,1.08
17152202,Module - Body Controller - RH (Remove & Replace),Remove and Replace,1.14,1.14
17152211,Module - Body Controller - RH (LHD) (Heat Pump) (Remove & Install),Remove and Install,0.96,0.96
17152212,Module - Body Controller - RH (LHD) (Heat Pump) (Remove & Replace),Remove and Replace,0.96,0.96
17152251,Module - Body Controller - RH (RHD) (Non-Heat Pump) (Remove & Install),Remove and Install,0.7,0.7
17152252,Module - Body Controller - RH (RHD) (Non-Heat Pump) (Remove and Replace),Remove and Replace,0.9,0.9
17152901,Module - Body Controller - Front (RWD) (Remove & Install),Remove and Install,1.44,1.44
17152902,Module - Body Controller - Front (RWD) (Non-Heat Pump)(Remove & Replace),Remove and Replace,1.32,1.32
17152911,Module - Body Controller - Front (Dual Motor) (Non-Heat Pump) (Remove & Install),Remove and Install,1.32,1.32
17152912,Module - Body Controller - Front (Dual Motor) (Non-Heat Pump) (Remove & Replace),Remove and Replace,1.32,1.32
17152951,Module - Body Controller - Front (Heat Pump) (Remove & Install),Remove and Install,0.84,0.84
17152952,Module - Body Controller - Front (Heat Pump) (Remove & Replace),Remove and Replace,0.84,0.84
17153581,Module - Body Controller - LH (RHD) (Heat Pump) (Remove & Install),Remove and Install,0.48,0.48
17153582,Module - Body Controller - LH (RHD) (Heat Pump) (Remove & Replace),Remove and Replace,0.48,0.48
17154201,Module - HomeLink Transmitter (Remove & Install),Remove and Install,0.48,0.48
17154202,Module - HomeLink Transmitter (Remove & Replace),Remove and Replace,0.48,0.48
17154801,Steering Controller (Remove & Install),Remove and Install,0.35,0.35
17154802,Steering Controller (Remove & Replace),Remove and Replace,0.42,0.42
17201500,Sensor - Radar - Front (Calibration),Module Reset/Reflashed,0.12,0.12
17201501,Sensor - Radar - Front (Remove & Install),Remove and Install,1.45,1.45
17201502,Sensor - Radar - Front (Remove & Replace),Remove and Replace,0.72,0.72
17201801,Bracket - Radar - Front (Remove & Install),Remove and Install,1.15,1.15
17201802,Bracket - Radar - Front (Remove & Replace),Remove and Replace,0.72,0.72
17209106,Enable Autopilot Convenience Features,Upgrade,0.48,0.48
17209116,Enable Highway Autopilot,Upgrade,0.0,0.0
17209126,Enable Basic Autopilot,Upgrade,0.0,0.0
17209136,Enable Enhanced Autopilot,Upgrade,0.0,0.0
17209146,Enable Full Self-Driving,Over The Air,0.0,0.0
17231001,Camera - Triple - Forward Facing (Remove & Install),Remove and Install,0.3,0.3
17231002,Camera - Triple - Forward Facing (Remove & Replace),Remove and Replace,0.3,0.3
17241601,Camera - Occupant (Remove & Install),Remove and Install,0.12,0.12
17241602,Camera - Interior (Remove & Replace),Remove and Replace,0.12,0.12
17250101,Camera - Rear Facing (Remove & Install),Remove and Install,0.12,0.12
17250102,Camera - Rear Facing (Remove & Replace),Remove and Replace,0.12,0.12
17271011,Sensor - Parking Distance - Inner - Front (Remove & Install) - S3/S4,Remove and Install,0.18,0.18
17271012,Sensor - Parking Distance - Inner - Front (Remove & Replace) - S3/S4,Remove and Replace,0.18,0.18
17271021,Sensor - Parking Distance - Outer - Front (Remove & Install) - S1/S2/S5/S6,Remove and Install,0.3,0.3
17271022,Sensor - Parking Distance - Outer - Front (Remove & Replace) - S1/S2/S5/S6,Remove and Replace,0.3,0.3
17271032,Sensor - Parking Distance - Front (S2/S5),Remove and Replace,0.3,0.3
17271042,Sensor - Parking Distance - Front (S1/S6),Remove and Replace,0.3,0.3
17271111,Sensor - Parking Distance - Inner - Rear (Remove & Install) - S8/S9/S10/S11,Remove and Install,0.6,0.6
17271112,Sensor - Parking Distance - Inner - Rear (Remove & Replace) - S8/S9/S10/S11,Remove and Replace,0.6,0.6
17271121,Sensor - Parking Distance - Outer - Rear (Remove & Install) - S7/S12,Remove and Install,0.06,0.06
17271122,Sensor - Parking Distance - Outer - Rear (Remove & Replace) - S7/S12,Remove and Replace,0.06,0.06
17272681,Retainer - Sensor - Park Assist (Remove & Install),Remove and Install,0.5,0.5
17272682,Retainer - Sensor - Park Assist (Remove & Replace),Remove and Replace,0.6,0.6
17300701,Switch - Steering Wheel - LH (Remove & Install),Remove and Install,0.2,0.2
17300702,Switch - Steering Wheel - LH (Remove & Replace),Remove and Replace,0.24,0.24
17300801,Switch - Steering Wheel - RH (Remove & Install),Remove and Install,0.2,0.2
17300802,Switch - Steering Wheel - RH (Remove & Replace),Remove and Replace,0.24,0.24
17303001,Power Socket 12V - Center Console (Remove & Install),Remove and Install,0.36,0.36
17303002,Power Socket 12V - Center Console (Remove & Replace),Remove and Replace,0.36,0.36
17331922,Intrusion Sensor Study - No Problem Found,Diagnosis - No Trouble Found,0.24,0.24
17333444,Intrusion Sensor Study - Replaced,Remove and Replace,0.24,0.24
17350901,Task Light - Footwell Cover - RH (Remove and Install),Remove and Install,0.05,0.05
17350902,Task Light - Footwell Cover - RH (Remove and Replace),Remove and Replace,0.06,0.06
17351201,Puddle Light - Front Door - LH (Remove & Install),Remove and Install,0.06,0.06
17351202,Puddle Light - Front Door - LH (Remove & Replace),Remove and Replace,0.06,0.06
17351301,Puddle Light - Front Door - RH (Remove & Install),Remove and Install,0.06,0.06
17351302,Puddle Light - Front Door - RH (Remove & Replace),Remove and Replace,0.06,0.06
17351701,Puddle Light - Footwell Cover - RH (Remove & Install),Remove and Install,0.05,0.05
17351702,Puddle Light - Footwell Cover - RH (Remove & Replace),Remove and Replace,0.06,0.06
17352201,Puddle Light - Rear Door - LH (Remove & Install),Remove and Install,0.06,0.06
17352202,Puddle Light - Rear Door - LH (Remove & Replace),Remove and Replace,0.06,0.06
17352301,Puddle Light - Rear Door - RH (Remove & Install),Remove and Install,0.06,0.06
17352302,Puddle Light - Rear Door - RH (Remove & Replace),Remove and Replace,0.06,0.06
17354201,Light - Trunk (Remove & Install),Remove and Install,0.05,0.05
17354202,Light - Trunk (Remove & Replace),Remove and Replace,0.06,0.06
17355101,Task Light - Footwell Cover - LH (Remove & Install),Remove and Install,0.05,0.05
17355102,Task Light - Footwell Cover - LH (Remove & Replace),Remove and Replace,0.06,0.06
17356101,Ambient Light Module - Front Door Trim - LH (Remove & Install),Remove and Install,0.2,0.2
17356102,Ambient Light Module - Front Door Trim - LH (Remove & Replace),Remove and Replace,0.24,0.24
17356201,Ambient Light Module - Front Door Trim - RH (Remove & Install),Remove and Install,0.2,0.2
17356202,Ambient Light Module - Front Door Trim - RH (Remove & Replace),Remove and Replace,0.24,0.24
17400100,Headlights - Adjust - NA (Wall Method),Test/Adjust,0.12,0.12
17400101,Headlight  - LH (Remove & Install),Remove and Install,0.36,0.36
17400102,Headlight  - LH (Remove & Replace),Remove and Replace,0.54,0.54
17400106,Headlamps (SAE-to-Global) - Headlamp Assembly - Pair (Retrofit),Retrofit,0.6,0.6
17400111,Bracket - Headlight - LH (Remove & Install),Remove and Install,0.78,0.78
17400112,Bracket - Headlight - LH (Remove and Replace),Remove and Replace,0.78,0.78
17400150,Headlights - Adjust - NA (Tool Method),Test/Adjust,0.18,0.18
17400160,Headlights - Adjust - Global (Wall Method),Test/Adjust,0.18,0.18
17400170,Headlights - Adjust - Global (Tool Method),Test/Adjust,0.18,0.18
17400180,Headlights - Global - Adjust (EMEA with LET Tool),Test/Adjust,0.18,0.18
17400190,Lights - Fog - Front - Adjust (EMEA with LET Tool),Test/Adjust,0.24,0.24
17400201,Headlight - RH (Remove & Install),Remove and Install,0.36,0.36
17400202,Headlight - RH (Remove & Replace),Remove and Replace,0.54,0.54
17400211,Bracket - Headlight - RH (Remove & Install),Remove and Install,0.8,0.8
17400212,Bracket - Headlight - RH (Remove and Replace),Remove and Replace,0.96,0.96
17400251,Headlight  - Pair (Remove & Install),Remove and Install,0.6,0.6
17400252,Headlight  - Pair (Remove & Replace),Remove and Replace,0.6,0.6
17400800419,Headlights and Fog Lights (Check Aiming using Beisbarth Tool),Inspection,0.24,0.24
17400800619,Headlights and Fog Lights (Check Aiming using LET Tool),Inspection,0.24,0.24
17400801,ECU - Headlight - Pair (Remove & Install),Remove and Install,0.96,0.96
17400802,ECU - Headlight - Pair (Remove & Replace),Remove and Replace,1.08,1.08
17400811,ECU - Headlight - LH (Remove & Install),Remove and Install,0.78,0.78
17400812,ECU - Headlight - LH (Remove & Replace),Remove and Replace,0.78,0.78
17400821,ECU - Headlight - RH (Remove & Install),Remove and Install,0.78,0.78
17400822,ECU - Headlight - RH (Remove & Replace),Remove and Replace,0.78,0.78
17401201,Light - Side Repeater - Front - RH (Remove and Install),Remove and Install,0.05,0.05
17401202,Light - Side Repeater - Front - RH (Remove and Replace),Remove and Replace,0.12,0.12
17402001,Tail Light - LH (Remove & Install),Remove and Install,0.18,0.18
17402002,Taillight - LH (Remove & Replace),Remove and Replace,0.12,0.12
17402201,Tail Light - RH (Remove & Install),Remove and Install,0.18,0.18
17402202,Taillight - RH (Remove & Replace),Remove and Replace,0.12,0.12
17402501,Light - Brake - High Mounted (Remove & Install),Remove and Install,0.6,0.6
17402502,Light - Brake - High Mounted (Remove & Replace),Remove and Replace,0.72,0.72
17402601,Light - License Plate (Remove & Install),Remove and Install,0.1,0.1
17402602,Light - License Plate (Remove & Replace),Remove and Replace,0.12,0.12
17402701,Light - Fog/Reverse - Rear - LH (Remove & Install),Remove and Install,0.18,0.18
17402702,Light - Fog/Reverse - Rear - LH (Remove & Replace),Remove and Replace,0.12,0.12
17402801,Light - Fog/Reverse - Rear - RH (Remove & Install),Remove and Install,0.12,0.12
17402802,Light - Fog/Reverse - Rear - RH (Remove & Replace),Remove and Replace,0.12,0.12
17402901,Lights - Fog/Reverse - Rear - LH/RH (Remove & Install),Remove and Install,0.24,0.24
17402902,Lights - Fog/Reverse - Rear - LH/RH (Remove & Replace),Remove and Replace,0.24,0.24
17403001,Light - Side Repeater - Front - LH (Remove & Install),Remove and Install,0.06,0.06
17403002,Light - Side Repeater - Front - LH (Remove & Replace),Remove and Replace,0.12,0.12
17403012,Coax Cable - Side Repeater - Front - LH (Replace),Remove and Replace,2.16,2.16
17403021,Trim - Light - Side Repeater - Front - LH (Remove & Install),Remove and Install,0.1,0.1
17403022,Trim - Light - Side Repeater - Front - LH (Remove & Replace),Remove and Replace,0.12,0.12
17403032,Coax Cable - Side Repeater - Front - LH and RH (Replace),Remove and Replace,2.94,2.94
17403101,Light- Side Repeater - Front - RH (Remove & Install),Remove and Install,0.06,0.06
17403102,Light- Side Repeater - Front - RH (Remove & Replace),Remove and Replace,0.12,0.12
17403112,Coax Cable - Side Repeater - Front - RH (Replace),Remove and Replace,1.2,1.2
17403121,Trim - Light - Side Repeater - Front - RH (Remove & Install),Remove and Install,0.1,0.1
17403122,Trim - Light - Side Repeater - Front - RH (Remove & Replace),Remove and Replace,0.12,0.12
17403301,Tail Light Assembly - Pair (Remove & Install),Remove and Install,0.45,0.45
17403302,Tail Light Assembly - Pair (Remove & Replace),Remove and Replace,0.54,0.54
17403501,Reflector - Fascia - Rear - LH (Remove & Install),Remove and Install,1.02,1.02
17403502,Reflector - Fascia - Rear - LH (Remove & Replace),Remove and Replace,0.06,0.06
17403601,Reflector - Fascia - Rear - RH (Remove & Install),Remove and Install,1.02,1.02
17403602,Reflector - Fascia - Rear - RH (Remove & Replace),Remove and Replace,0.06,0.06
17404000,Lamps - Fog - Front - Adjust,Test/Adjust,0.24,0.24
17404001,Light- Turn Signal/Fog - Front - LH (Remove & Install),Remove and Install,0.36,0.36
17404002,Light- Turn Signal/Fog - Front - LH (Remove & Replace),Remove and Replace,0.36,0.36
17404011,Cover - Fog Light - Front - LH (Remove and Install),Remove and Install,0.36,0.36
17404012,Cover - Fog Light - Front - LH (Remove and Replace),Remove and Replace,0.36,0.36
17404100,Lamps - Fog - Front (Adjust w/ Wall),Test/Adjust,0.24,0.24
17404101,Light- Turn Signal/Fog - Front - RH (Remove & Install),Remove and Install,0.36,0.36
17404102,Light- Turn Signal/Fog - Front - RH (Remove & Replace),Remove and Replace,0.36,0.36
17404111,Cover - Fog Light - Front - RH (Remove and Install),Remove and Install,0.36,0.36
17404112,Cover - Fog Light - Front - RH (Remove and Replace),Remove and Replace,0.36,0.36
17404501,Reflex Lens - Rear - RH (Remove & Install),Remove and Install,0.12,0.12
