id,code,name,workType,modelID,modelName,frt,chargedHours,procedureURL
40804,1518010512,Trim - A-Pillar - Middle - RH,Remove and Replace,36,2025+ Model Y,0.06,0.06,
40410,1518010601,Trim - A-Pillar - Upper - RH,Remove and Install,36,2025+ Model Y,0.12,0.12,
40409,1518010602,Trim - A-Pillar - Upper - RH,Remove and Replace,36,2025+ Model Y,0.12,0.12,
38053,1518010701,Trim - A-Pillar - Upper - LH,Remove and Install,36,2025+ Model Y,0.12,0.12,
38058,1518010702,Trim - A-Pillar - Upper - LH,Remove and Replace,36,2025+ Model Y,0.12,0.12,
49149,1518011001,Airbag Ramp - B-Pillar - LH,Remove and Install,36,2025+ Model Y,0.54,0.54,
49151,1518011002,Airbag Ramp - B-Pillar - LH,Remove and Replace,36,2025+ Model Y,0.54,0.54,
38057,1518011201,Trim - B-Pillar - Lower - LH,Remove and Install,36,2025+ Model Y,0.2,0.2,
38062,1518011202,Trim - B-Pillar - Lower - LH,Remove and Replace,36,2025+ Model Y,0.2,0.2,
40805,1518011211,Trim - B-Pillar - Lower - RH,Remove and Install,36,2025+ Model Y,0.24,0.24,
40806,1518011212,Trim - B-Pillar - Lower - RH,Remove and Replace,36,2025+ Model Y,0.24,0.24,
38054,1518011601,Trim - B-Pillar - Upper - LH,Remove and Install,36,2025+ Model Y,0.3,0.3,
38059,1518011602,Trim - B-Pillar - Upper - LH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
44320,1518011701,Trim - B-Pillar - Upper - RH,Remove and Install,36,2025+ Model Y,0.3,0.3,
44321,1518011702,Trim - B-Pillar - Upper - RH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
49150,1518011801,Airbag Ramp - C-Pillar - LH,Remove and Install,36,2025+ Model Y,0.54,0.54,
38090,1518012101,Trim - C-Pillar - Lower - LH (5-Seat),Remove and Install,36,2025+ Model Y,0.1,0.1,
38101,1518012102,Trim - C-Pillar - Lower - LH (5-Seat),Remove and Replace,36,2025+ Model Y,0.1,0.1,
44260,1518012111,Trim - C-Pillar - Lower - RH (5-Seat),Remove and Install,36,2025+ Model Y,0.12,0.12,
44261,1518012112,Trim - C-Pillar - Lower - RH (5-Seat),Remove and Replace,36,2025+ Model Y,0.12,0.12,
38055,1518012501,Trim - C-Pillar - Upper - LH,Remove and Install,36,2025+ Model Y,0.3,0.3,
38060,1518012502,Trim - C-Pillar - Upper - LH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
42407,1518012601,Trim - C-Pillar - Upper - RH,Remove and Install,36,2025+ Model Y,0.3,0.3,
42408,1518012602,Trim - C-Pillar - Upper - RH,Remove and Replace,36,2025+ Model Y,0.3,0.3,
39648,1518012901,Trunk Sill Lower Trim,Remove and Install,36,2025+ Model Y,0.06,0.06,
40166,1518012902,Trunk Sill Lower Trim,Remove and Replace,36,2025+ Model Y,0.06,0.06,
46540,1518013001,"A - B - C Post Interior Trim - A - Pillar Lower Assembly, RH",Remove and Install,36,2025+ Model Y,0.1,0.1,
46541,1518013002,"A - B - C Post Interior Trim - A - Pillar Lower Assembly, RH",Remove and Replace,36,2025+ Model Y,0.1,0.1,
46542,1518013101,A Pillar Lower Trim - RH,Remove and Install,36,2025+ Model Y,0.06,0.06,
46543,1518013102,A Pillar Lower Trim - RH,Remove and Replace,36,2025+ Model Y,0.06,0.06,
46566,1518013201,B Pillar Airbag Ramp - RH,Remove and Install,36,2025+ Model Y,0.45,0.45,
46567,1518013202,B Pillar Airbag Ramp - RH,Remove and Replace,36,2025+ Model Y,0.45,0.45,
46590,1518013401,C Pillar Airbag Ramp - RH,Remove and Install,36,2025+ Model Y,0.45,0.45,
46591,1518013402,C Pillar Airbag Ramp - RH,Remove and Replace,36,2025+ Model Y,0.45,0.45,
46821,1518013601,Trim - C-Pillar - Lower - RH (5-Seat),Remove and Install,36,2025+ Model Y,0.1,0.1,
46822,1518013702,Trim - C-Pillar - Lower - RH (5-Seat),Remove and Replace,36,2025+ Model Y,0.1,0.1,
48964,15180151,Bracket - Harness - Sill Panel - Front - LH (Remove & Install),Remove and Install,36,2025+ Model Y,0.12,0.12,
48952,15180152,Bracket - Harness - Sill Panel - Front - LH (Remove and Replace),Remove and Replace,36,2025+ Model Y,0.12,0.12,
48965,15180251,Bracket - Harness - Sill Panel - Front - RH (Remove & Install),Remove and Install,36,2025+ Model Y,0.12,0.12,
48953,15180252,Bracket - Harness - Sill Panel - Front - RH (Remove and Replace),Remove and Replace,36,2025+ Model Y,0.12,0.12,
42961,1519010031,"Center Console - Console CloseOut, Assembly",Remove and Install,36,2025+ Model Y,0.66,0.66,
42967,1519010032,"Center Console - Console CloseOut, Assembly",Remove and Replace,36,2025+ Model Y,0.66,0.66,
42962,1519010081,Center Console - Top FACE Panel Assembly,Remove and Install,36,2025+ Model Y,0.42,0.42,
42968,1519010082,Center Console - Top FACE Panel Assembly,Remove and Replace,36,2025+ Model Y,0.42,0.42,
43664,1519010131,Module - Rear End - Center Console,Remove and Install,36,2025+ Model Y,0.48,0.48,
43666,1519010132,Module - Rear End - Center Console,Remove and Replace,36,2025+ Model Y,0.48,0.48,
38386,1519010162,"Center Console - USB BEZEL, Assembly",Remove and Replace,36,2025+ Model Y,0.12,0.12,
43464,1519010182,"Center Console - Cup Holder, Sliding Doors, Assembly​",Remove and Replace,36,2025+ Model Y,0.54,0.54,
42971,1519010191,"Center Console - Armrest, Outer, Assembly",Remove and Install,36,2025+ Model Y,0.12,0.12,
42974,1519010192,"Center Console - Armrest, Outer, Assembly",Remove and Replace,36,2025+ Model Y,0.12,0.12,
39226,1519010201,Console - Rear Air Vent Pan - Premium,Remove and Install,36,2025+ Model Y,0.42,0.42,
39230,1519010202,Console - Rear Air Vent Pan - Premium,Remove and Replace,36,2025+ Model Y,0.42,0.42,
42970,1519010211,Center Console - Armrest Hinge Assembly,Remove and Install,36,2025+ Model Y,0.66,0.66,
42973,1519010212,Center Console - Armrest Hinge Assembly,Remove and Replace,36,2025+ Model Y,0.66,0.66,
42976,1519010241,Center Console -Puddle Lamp V2.0 20 mA,Remove and Install,36,2025+ Model Y,0.66,0.66,
42978,1519010242,Center Console -Puddle Lamp V2.0 20 mA,Remove and Replace,36,2025+ Model Y,0.66,0.66,
39362,1519010301,Console Lamp Switch,Remove and Install,36,2025+ Model Y,0.0,0.0,
39884,1519010302,Console Lamp Switch,Remove and Replace,36,2025+ Model Y,0.0,0.0,
49786,1519010401,Side Panel - Front - Center Console - LH,Remove and Install,36,2025+ Model Y,0.12,0.12,
49788,1519010402,Side Panel - Front - Center Console - LH,Remove and Replace,36,2025+ Model Y,0.12,0.12,
49785,1519010501,Side Panel - Front - Center Console - RH,Remove and Install,36,2025+ Model Y,0.12,0.12,
49787,1519010502,Side Panel - Front - Center Console - RH,Remove and Replace,36,2025+ Model Y,0.12,0.12,
45467,15190200001,Speaker Grille - Cup Holder (Model YL),Remove and Install,36,2025+ Model Y,0.06,0.06,
45468,15190200002,Speaker Grille - Cup Holder (Model YL),Remove and Replace,36,2025+ Model Y,0.06,0.06,
45469,15190200101,VCUSB Assembly - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.6,0.6,
45470,15190200102,VCUSB Assembly - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.6,0.6,
45471,15190200201,Closeout - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.6,0.6,
45472,15190200202,Closeout - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.6,0.6,
45473,15190200301,Lower Support Bracket - Speaker - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.6,0.6,
45474,15190200302,Lower Support Bracket - Speaker - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.6,0.6,
45475,15190200401,Outlet - 12V - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.42,0.42,
45476,15190200402,Felts - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.42,0.42,
45477,15190200501,Sliding Door Assembly - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.6,0.6,
45478,15190200502,Outlet - 12V - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.42,0.42,
45479,15190200601,Top Face Panel - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.3,0.3,
45480,15190200602,Sliding Door Assembly - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.6,0.6,
45481,15190200701,Wireless Power Control - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.12,0.12,
45482,15190200702,Top Face Panel - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.3,0.3,
45483,15190200801,Armrest Inner Assembly - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.66,0.66,
45484,15190200802,Wireless Power Control - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.12,0.12,
45485,15190200901,Armrest Hinge Assembly - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.72,0.72,
45486,15190200902,Armrest Inner Assembly - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.66,0.66,
45487,15190201001,Cup Holder Assembly - 2nd Row (Model YL),Remove and Install,36,2025+ Model Y,0.36,0.36,
45488,15190201002,Armrest Hinge Assembly - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.72,0.72,
39675,1519020101,Center Console,Remove and Install,36,2025+ Model Y,0.35,0.35,
40193,1519020102,Center Console,Remove and Replace,36,2025+ Model Y,0.35,0.35,
45489,15190201101,Side Panel - Rear - Center Console - RH (Model YL),Remove and Install,36,2025+ Model Y,0.12,0.12,
45490,15190201102,Cup Holder Assembly - 2nd Row (Model YL),Remove and Replace,36,2025+ Model Y,0.36,0.36,
45491,15190201201,Side Panel - Rear - Center Console - LH (Model YL),Remove and Install,36,2025+ Model Y,0.12,0.12,
45492,15190201202,Side Panel - Rear - Center Console - RH (Model YL),Remove and Replace,36,2025+ Model Y,0.12,0.12,
45493,15190201301,Side Panel - Front - Center Console - RH (Model YL),Remove and Install,36,2025+ Model Y,0.06,0.06,
45494,15190201302,Side Panel - Rear - Center Console - LH (Model YL),Remove and Replace,36,2025+ Model Y,0.12,0.12,
45495,15190201401,Side Panel - Front - Center Console - LH (Model YL),Remove and Install,36,2025+ Model Y,0.06,0.06,
45496,15190201402,Side Panel - Front - Center Console - RH (Model YL),Remove and Replace,36,2025+ Model Y,0.06,0.06,
45497,15190201501,Rear End Panel - Lower - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.12,0.12,
45498,15190201502,Side Panel - Front - Center Console - LH (Model YL),Remove and Replace,36,2025+ Model Y,0.06,0.06,
45499,15190201601,Airwave Assembly - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.66,0.66,
45500,15190201602,Rear End Panel - Lower - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.12,0.12,
45501,15190201701,Vent Cover Panel - Center Console - Premium (Model YL),Remove and Install,36,2025+ Model Y,0.66,0.66,
45502,15190201702,Center Console (Without the Key Card Assembly) (Model YL),Remove and Replace,36,2025+ Model Y,0.42,0.42,
45503,15190201801,Display Module - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.66,0.66,
45504,15190201802,Airwave Assembly - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.66,0.66,
45505,15190201901,Rear End Module - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.54,0.54,
45506,15190201902,Vent Cover Panel - Center Console - Premium (Model YL),Remove and Replace,36,2025+ Model Y,0.66,0.66,
45507,15190202001,Rear Upper Cover - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.36,0.36,
45508,15190202002,Display Module - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.66,0.66,
45509,15190202101,Cup Holder Sub Assembly - 2nd Row (Model YL),Remove and Install,36,2025+ Model Y,0.36,0.36,
45510,15190202102,Rear End Module - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.54,0.54,
45511,15190202201,USB Hub Duo - Center Console (Model YL),Remove and Install,36,2025+ Model Y,0.3,0.3,
45512,15190202302,Rear Upper Cover - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.36,0.36,
45513,15190202402,Cup Holder Sub Assembly - 2nd Row (Model YL),Remove and Replace,36,2025+ Model Y,0.36,0.36,
45514,15190202502,USB Hub Duo - Center Console (Model YL),Remove and Replace,36,2025+ Model Y,0.3,0.3,
45515,15190202602,Center Console -  Airwave Assembly (Model YL),Remove and Replace,36,2025+ Model Y,0.72,0.72,
40393,1519020302,Led Light - Center Console,Remove and Replace,36,2025+ Model Y,0.06,0.06,
42396,1519020501,Hockey Stick - Center Console - LH,Remove and Install,36,2025+ Model Y,0.12,0.12,
42398,1519020502,Hockey Stick - Center Console - LH,Remove and Replace,36,2025+ Model Y,0.12,0.12,
43457,1519020601,Hockey Stick - Center Console - RH,Remove and Install,36,2025+ Model Y,0.12,0.12,
43458,1519020602,Hockey Stick - Center Console - RH,Remove and Replace,36,2025+ Model Y,0.12,0.12,
39747,1519020701,Center Console - Cup Holder Lower Assembly,Remove and Install,36,2025+ Model Y,0.25,0.25,
40265,1519020702,Center Console - Cup Holder Lower Assembly,Remove and Replace,36,2025+ Model Y,0.25,0.25,
39706,1519020901,Center Console - Sliding Bin Lid,Remove and Install,36,2025+ Model Y,0.54,0.54,
40224,1519020902,Center Console - Sliding Bin Lid,Remove and Replace,36,2025+ Model Y,0.54,0.54,
39710,1519021001,Center Console - Armrest Assembly,Remove and Install,36,2025+ Model Y,0.45,0.45,
40228,1519021002,Center Console - Armrest Assembly,Remove and Replace,36,2025+ Model Y,0.45,0.45,
39576,1519021101,Assembly - USB Hub,Remove and Install,36,2025+ Model Y,0.6,0.6,
40096,1519021102,Assembly - USB Hub,Remove and Replace,36,2025+ Model Y,0.54,0.54,
39583,1519021301,Console - Lower Rear Panel,Remove and Install,36,2025+ Model Y,0.12,0.12,
40103,1519021302,Console - Lower Rear Panel,Remove and Replace,36,2025+ Model Y,0.12,0.12,
39654,1519021401,Console - End Panel,Remove and Install,36,2025+ Model Y,0.05,0.05,
40172,1519021402,Console - End Panel,Remove and Replace,36,2025+ Model Y,0.05,0.05,
47643,1519021501,Rear Airwave Assembly - Center Console,Remove and Install,36,2025+ Model Y,0.6,0.6,
47648,1519021502,Rear Airwave Assembly - Center Console,Remove and Replace,36,2025+ Model Y,0.6,0.6,
39551,1519021601,Inductive Charger Module - Gen 2,Remove and Install,36,2025+ Model Y,0.1,0.1,
40072,1519021602,Inductive Charger Module - Gen 2,Remove and Replace,36,2025+ Model Y,0.15,0.15,
39707,1519021701,Robust 12V Power Outlet Assembly,Remove and Install,36,2025+ Model Y,0.54,0.54,
40225,1519021702,Robust 12V Power Outlet Assembly,Remove and Replace,36,2025+ Model Y,0.54,0.54,
40406,15190302901,Phone Dock - Center Console,Remove and Install,36,2025+ Model Y,0.12,0.12,
40405,15190302902,Phone Dock - Center Console,Remove and Replace,36,2025+ Model Y,0.18,0.18,
40946,1519040002,Phone Dock Surround - Premium,Remove and Replace,36,2025+ Model Y,0.06,0.06,
38315,15190400235,Model Y Center Console Rear Display Reset,Repair,36,2025+ Model Y,0.01,0.01,
47920,15190402801,Air Duct - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.36,0.36,
47946,15190402802,Air Duct - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.36,0.36,
47921,15190402901,Air Vent - Rear - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.48,0.48,
47947,15190402902,Air Vent - Rear - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.48,0.48,
47922,15190403001,Hinge - Armrest - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.54,0.54,
47948,15190403002,Hinge - Armrest - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.54,0.54,
47923,15190403101,Armrest - Inner - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.54,0.54,
47949,15190403102,Armrest - Inner - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.54,0.54,
47924,15190403201,Armrest - Outer - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.54,0.54,
47950,15190403202,Armrest - Outer - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.54,0.54,
47925,15190403301,Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.36,0.36,
47951,15190403302,Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.36,0.36,
47926,15190403401,Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.36,0.36,
47952,15190403402,Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.36,0.36,
47927,15190403501,Cup Holder - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.42,0.42,
47953,15190403502,Cup Holder - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.42,0.42,
47928,15190403601,Front Floor Bin - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.66,0.66,
47954,15190403602,Front Floor Bin - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.66,0.66,
47929,15190403701,Side Panel - Center Console - Front - LH (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.06,0.06,
47955,15190403702,Side Panel - Center Console - Front - LH (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.06,0.06,
47930,15190403801,Side Panel - Center Console - Front - RH (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.06,0.06,
47956,15190403802,Side Panel - Center Console - Front - RH (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.06,0.06,
47931,15190403901,Inductive Charger Module (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.24,0.24,
47957,15190403902,Middle Panel - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.24,0.24,
47932,15190404001,Middle Panel - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.24,0.24,
47958,15190404002,Panel - Phone Dock - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.3,0.3,
47933,15190404101,Phone Dock Assembly - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.18,0.18,
47959,15190404102,Surround - Phone Dock - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.3,0.3,
47934,15190404201,Panel - Phone Dock - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.3,0.3,
47960,15190404202,Air Vent Cover - Rear - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.48,0.48,
47935,15190404301,Surround - Phone Dock - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.3,0.3,
47961,15190404302,Module - Rear End - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.42,0.42,
47936,15190404401,Air Vent Cover - Rear - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.12,0.12,
47962,15190404402,Rear End Panel - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.12,0.12,
47937,15190404501,Module - Rear End - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.42,0.42,
47963,15190404502,Rear Floor Bin - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.54,0.54,
47938,15190404601,Rear End Panel - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.12,0.12,
47964,15190404602,Side Panel - Rear - LH - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.48,0.48,
47939,15190404701,Rear Floor Bin - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.54,0.54,
47965,15190404702,Side Panel - Rear - RH - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.48,0.48,
47940,15190404801,Side Panel - Rear - LH - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.48,0.48,
47966,15190404802,U-Panel Assembly - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.24,0.24,
47941,15190404901,Side Panel - Rear - RH - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.48,0.48,
47967,15190404902,USB Hub Assembly (Model Y Standard),Remove and Replace,36,2025+ Model Y,0.12,0.12,
47942,15190405001,U-Panel Assembly - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.24,0.24,
47968,15190405002,USB Panel - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.12,0.12,
47943,15190405101,USB Hub Assembly (Model Y Standard),Remove and Install,36,2025+ Model Y,0.12,0.12,
47969,15190405102,USB Controller (VCUSB) - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.54,0.54,
47944,15190405201,USB Panel - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.12,0.12,
47970,15190405202,Inductive Charger Module (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.24,0.24,
47945,15190405301,USB Controller (VCUSB) - Center Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.54,0.54,
47971,15190405302,Phone Dock Assembly - Center Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.18,0.18,
46596,1520010001,Coat Hook and Map Light - RH,Remove and Install,36,2025+ Model Y,0.36,0.36,
46597,1520010002,Coat Hook and Map Light - RH,Remove and Replace,36,2025+ Model Y,0.36,0.36,
43538,1520010031,Visor Check - Magnetic,Remove and Install,36,2025+ Model Y,0.06,0.06,
43539,1520010032,Visor Check - Magnetic,Remove and Replace,36,2025+ Model Y,0.06,0.06,
43285,1520010071,Microphone - Telephony Audio - Headliner,Remove and Install,36,2025+ Model Y,0.36,0.36,
43287,1520010072,Microphone - Telephony Audio - Headliner,Remove and Replace,36,2025+ Model Y,0.36,0.36,
40769,1520010101,Coat Hook and Map Light - LH,Remove and Install,36,2025+ Model Y,0.36,0.36,
40770,1520010102,Coat Hook and Map Light - LH,Remove and Replace,36,2025+ Model Y,0.42,0.42,
39596,1520010301,Front Headliner,Remove and Install,36,2025+ Model Y,1.08,1.08,
40115,1520010302,Front Headliner,Remove and Replace,36,2025+ Model Y,1.26,1.26,
38635,1520010401,Over Head Console,Remove and Install,36,2025+ Model Y,0.05,0.05,
38646,1520010402,Over Head Console,Remove and Replace,36,2025+ Model Y,0.1,0.1,
39597,1520010501,Rear Headliner,Remove and Install,36,2025+ Model Y,0.06,0.06,
40116,1520010502,Rear Headliner,Remove and Replace,36,2025+ Model Y,0.06,0.06,
45516,15200200001,Rear Headliner (Model YL),Remove and Install,36,2025+ Model Y,0.06,0.06,
45517,15200200002,Rear Headliner (Model YL),Remove and Replace,36,2025+ Model Y,0.06,0.06,
45518,15200200101,Headliner - Front (Model YL),Remove and Install,36,2025+ Model Y,1.32,1.32,
45519,15200200102,Headliner - Front (Model YL),Remove and Replace,36,2025+ Model Y,1.32,1.32,
45817,15200200201,Light - Dome - 3rd Row Seat - RH (Model YL),Remove and Install,36,2025+ Model Y,0.42,0.42,
45818,15200200202,Light - Dome - 3rd Row Seat - RH (Model YL),Remove and Replace,36,2025+ Model Y,0.48,0.48,
45819,15200200301,Light - Dome - 3rd Row Seat - LH (Model YL),Remove and Install,36,2025+ Model Y,0.42,0.42,
45820,15200200302,Light - Dome - 3rd Row Seat - LH (Model YL),Remove and Replace,36,2025+ Model Y,0.48,0.48,
45524,15200200401,Bezel - Map Light - Rear - RH (Model YL),Remove and Install,36,2025+ Model Y,0.06,0.06,
45525,15200200402,Bezel - Map Light - Rear - RH (Model YL),Remove and Replace,36,2025+ Model Y,0.06,0.06,
45526,15200200501,Bezel - Map Light - Rear - LH (Model YL),Remove and Install,36,2025+ Model Y,0.06,0.06,
45527,15200200502,Bezel - Map Light - Rear - LH (Model YL),Remove and Replace,36,2025+ Model Y,0.06,0.06,
45528,15200200601,Audio Speaker - Middle - Headliner - RH (Model YL),Remove and Install,36,2025+ Model Y,0.3,0.3,
45529,15200200602,Audio Speaker - Middle - Headliner - RH (Model YL),Remove and Replace,36,2025+ Model Y,0.3,0.3,
45530,15200200701,Audio Speaker - Middle - Headliner - LH (Model YL),Remove and Install,36,2025+ Model Y,0.3,0.3,
45531,15200200702,Audio Speaker - Middle - Headliner - LH (Model YL),Remove and Replace,36,2025+ Model Y,0.3,0.3,
45532,15200200801,Coat Hook and Map Light Assembly - RH (Model YL),Remove and Install,36,2025+ Model Y,0.42,0.42,
45533,15200200802,Coat Hook and Map Light Assembly - RH (Model YL),Remove and Replace,36,2025+ Model Y,0.42,0.42,
45534,15200200901,Coat Hook and Map Light Assembly - LH (Model YL),Remove and Install,36,2025+ Model Y,0.42,0.42,
45535,15200200902,Coat Hook and Map Light Assembly - LH (Model YL),Remove and Replace,36,2025+ Model Y,0.42,0.42,
45536,15200201001,Audio Speaker - Rear - Headliner - RH (Model YL),Remove and Install,36,2025+ Model Y,0.42,0.42,
45537,15200201002,Shot Coat Hook - Headliner - RH(Model YL),Remove and Replace,36,2025+ Model Y,0.42,0.42,
40790,1520020101,Coat Hook and Map Light - RH,Remove and Install,36,2025+ Model Y,0.36,0.36,
40791,1520020102,Coat Hook and Map Light - RH,Remove and Replace,36,2025+ Model Y,0.36,0.36,
45538,15200201101,Audio Speaker - Rear - Headliner - LH (Model YL),Remove and Install,36,2025+ Model Y,0.42,0.42,
45539,15200201102,Shot Coat Hook - Headliner - LH(Model YL),Remove and Replace,36,2025+ Model Y,0.42,0.42,
45540,15200201202,Audio Speaker - Rear - Headliner - RH (Model YL),Remove and Replace,36,2025+ Model Y,0.42,0.42,
45541,15200201302,Audio Speaker - Rear - Headliner - LH (Model YL),Remove and Replace,36,2025+ Model Y,0.42,0.42,
45544,15200201602,Front Headliner Assembly(Model YL),Remove and Replace,36,2025+ Model Y,1.38,1.38,
47859,15200201701,Headliner Assembly (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.9,0.9,
47864,15200201702,Headliner Assembly (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.9,0.9,
47860,15200201801,Microphone - Headliner (Model Y Standard),Remove and Install,36,2025+ Model Y,0.3,0.3,
47865,15200201802,Microphone - Headliner (Model Y Standard),Remove and Replace,36,2025+ Model Y,0.3,0.3,
47861,15200201901,Overhead Console (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.06,0.06,
47866,15200201902,Overhead Console (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.06,0.06,
47862,15200202001,Map Light - Rear - LH (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.36,0.36,
47867,15200202002,Map Light - Rear - LH (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.36,0.36,
47863,15200202101,Map Light - Rear - RH (Model Y Standard) ,Remove and Install,36,2025+ Model Y,0.36,0.36,
47868,15200202102,Map Light - Rear - RH (Model Y Standard) ,Remove and Replace,36,2025+ Model Y,0.36,0.36,
47144,15203101,Headliner (Remove & Install),Remove and Install,36,2025+ Model Y,1.08,1.08,
47189,15203102,Headliner Assembly (Remove & Replace),Remove and Replace,36,2025+ Model Y,1.08,1.08,
44359,15240100422,Front Trunk Bracket LH Replacement And Paint-CN Only,Paint Work,36,2025+ Model Y,3.32,3.32,
43023,1524010301,Beam - Reinforcement - Frunk,Remove and Install,36,2025+ Model Y,0.24,0.24,
43022,1524010302,Beam - Reinforcement - Frunk,Remove and Replace,36,2025+ Model Y,0.24,0.24,
39653,1530010101,Cowl Top Insulator,Remove and Install,36,2025+ Model Y,1.2,1.2,
40171,1530010102,Cowl Top Insulator,Remove and Replace,36,2025+ Model Y,1.2,1.2,
39655,1530010201,Dash Insulator,Remove and Install,36,2025+ Model Y,3.2,3.2,
