Code,Description,Work Type,Labor Hours,FRT
16101011,Cover - Front Access - HV Battery (Remove & Install),Remove and Install,4.14,4.14
16101012,Cover - Front Access - HV Battery (Remove & Replace),Remove and Replace,4.14,4.14
16101021,Cover - Rear Access - HV Battery (Remove & Install),Remove and Install,3.5,3.5
16101022,Cover - Rear Access - HV Battery (Remove & Replace),Remove and Replace,4.2,4.2
16102001,Cover - Ski - Side Rail - HV Battery - Front - LH (Remove & Install),Remove and Install,0.12,0.12
16102002,Cover - Ski - Side Rail - HV Battery - Front - LH (Remove & Replace),Remove and Replace,0.12,0.12
16102100,HV Battery Air Leak Test,Test/Adjust,0.36,0.36
16102101,Cover - Ski - Side Rail - HV Battery - Front - RH (Remove & Install),Remove and Install,0.1,0.1
16102102,Cover - Ski - Side Rail - HV Battery - Front - RH (Remove & Replace),Remove and Replace,0.12,0.12
16102110,HV Battery Air Leak Test (On Table),Test/Adjust,0.18,0.18
16102201,Cover - Ski - Side Rail - HV Battery - Mid - LH (Remove & Install),Remove and Install,0.12,0.12
16102202,Cover - Ski - Side Rail - HV Battery - Mid - LH (Remove & Replace),Remove and Replace,0.12,0.12
16102301,Cover - Ski - Side Rail - HV Battery - Mid - RH (Remove & Install),Remove and Install,0.1,0.1
16102302,Cover - Ski - Side Rail - HV Battery - Mid - RH (Remove & Replace),Remove and Replace,0.12,0.12
16102401,Cover - Ski - Side Rail - HV Battery - Rear - LH (Remove & Install),Remove and Install,0.1,0.1
16102402,Cover - Ski - Side Rail - HV Battery - Rear - LH (Remove & Replace),Remove and Replace,0.12,0.12
16102501,Cover - Ski - Side Rail - HV Battery - Rear - RH (Remove & Install),Remove and Install,0.1,0.1
16102502,Cover - Ski - Side Rail - HV Battery - Rear - RH (Remove & Replace),Remove and Replace,0.12,0.12
16102711,Flood Port (Remove & Install),Remove and Install,1.38,1.38
16102712,Flood Port Plunger,Remove and Replace,0.48,0.48
16102732,Flood Port Assembly,Remove and Replace,0.06,0.06
16102741,Umbrella Valve - HV Battery - Set,Remove and Install,0.66,0.66
16102742,Umbrella Valve - Set,Remove and Replace,0.66,0.66
16200210,Power Conversion System Coolant Leak Test,Test/Adjust,2.45,2.45
16202001,Tube - Input - Coolant - Power Conversion  System (Remove & Install),Remove and Install,4.86,4.86
16202002,Tube - Input - Coolant - Power Conversion  System (Remove & Replace),Remove and Replace,4.38,4.38
16202201,Tube - Output - Coolant - Power Conversion System (Remove & Install),Remove and Install,4.86,4.86
16202202,Tube - Output - Coolant - Power Conversion System (Remove & Replace),Remove and Replace,4.38,4.38
16300001,Pyrotechnic Battery Disconnect (Remove & Install),Remove and Install,0.9,0.9
16300002,Pyrotechnic Battery Disconnect (Remove & Replace),Remove and Replace,0.9,0.9
16300011,Carrier - Connector - Front - HV Battery (Remove & Install),Remove and Install,4.45,4.45
16300012,Carrier - Connector - Front - HV Battery (Remove & Replace),Remove and Replace,4.8,4.8
16300021,Harness - LV - Front - HV Battery (Remove & Install),Remove and Install,4.6,4.6
16300022,Harness - LV - Front - HV Battery (Remove & Replace),Remove and Replace,5.04,5.04
16300061,Harness - Pyrotechnic - HV Battery (Remove & Install),Remove and Install,4.25,4.25
16300062,Harness - Pyrotechnic - HV Battery (Remove & Replace),Remove and Replace,5.1,5.1
16300071,HV Harness - Heat Pump - HV Battery (Remove & Install),Remove and Install,4.55,4.55
16300072,HV Harness - Heat Pump - HV Battery (Remove & Replace),Remove and Replace,5.46,5.46
16300081,HV Header - 6 Pin - HV Battery (Remove & Install),Remove and Install,0.85,0.85
16300082,HV Header - 6 Pin - HV Battery (Remove & Replace),Remove and Replace,1.02,1.02
16300100,Resistance Meter (Zero Adjust),Test/Adjust,0.05,0.05
16301001,Power Conversion System (Remove & Install),Remove and Install,5.04,5.04
16301002,Power Conversion System (Remove & Replace),Remove and Replace,4.62,4.62
16301601,HV Controller,Remove and Install,5.46,5.46
16301602,HV Controller,Remove and Replace,4.98,4.98
16302001,Contactor - Negative  - HV Battery (Remove & Install),Remove and Install,5.28,5.28
16302002,Contactor - Negative  - HV Battery (Remove & Replace),Remove and Replace,4.62,4.62
16302101,Contactor - Positive - HV Battery (Remove & Install),Remove and Install,4.74,4.74
16302102,Contactor - Positive - HV Battery (Remove and Replace),Remove and Replace,4.02,4.02
16302601,Contactor - Fast Charge - HV Battery (Remove & Install),Remove and Install,4.74,4.74
16302602,Contactor - Fast Charge - HV Battery (Remove and Replace),Remove and Replace,4.08,4.08
16303601,Shunt - HV Battery (Remove & Install),Remove and Install,4.35,4.35
16303602,Shunt - HV Battery (Remove & Replace),Remove and Replace,4.8,4.8
16304201,Fuse - A/C Compressor - HV Battery (Remove & Install),Remove and Install,4.62,4.62
16304202,Fuse - A/C Compressor - HV Battery (Remove & Replace),Remove and Replace,4.74,4.74
16304401,Fuse - Power Conversion System - HV Battery (Remove & Install),Remove and Install,5.16,5.16
16304402,Fuse - Power Conversion System - HV Battery (Remove & Replace),Remove and Replace,4.74,4.74
16305001,Harness - HV Battery - High Voltage Controller (Remove & Install),Remove and Install,5.1,5.1
16305002,Harness - HV Battery - High Voltage Controller (Remove & Replace),Remove and Replace,4.62,4.62
16306101,HV Header - Front Drive Unit - HV Battery (Remove & Install),Remove and Install,0.85,0.85
16306102,HV Header - Front Drive Unit - HV Battery (Remove & Replace),Remove and Replace,1.02,1.02
16306311,HV Header - Rear Drive Unit - HV Battery - LH (Remove & Install),Remove and Install,0.55,0.55
16306312,HV Header - Rear Drive Unit - HV Battery - LH (Remove & Replace),Remove and Replace,0.66,0.66
16306321,HV Header - Rear Drive Unit - HV Battery - RH (Remove & Install),Remove and Install,0.55,0.55
16306322,HV Header - Rear Drive Unit - HV Battery - RH (Remove & Replace),Remove and Replace,0.66,0.66
16900308,HV Battery Damage Evaluation (Reman),Retrofit,1.0,1.0
16900508,HV Battery Safety Check (Reman),Retrofit,1.0,1.0
16901008,HV Battery Standard Remanufacturing (Reman),Retrofit,7.45,7.45
16901208,"Battery Unpacking/Packing, Shipping Preparation (Reman)",Sublet,0.0,0.0
16901408,"Battery Disassembly, Inspection and Result Recording (Reman)",Sublet,0.0,0.0
16901808,Battery Enclosure Replacement (Reman),Sublet,0.0,0.0
16901908,Battery Module Replacement (Reman),Sublet,0.0,0.0
16901918,Deep cleaning of water inlet module(Reman) ,Sublet,0.0,0.0
16902008,HV Battery Capacity Test (Reman),Retrofit,1.0,1.0
16902408,Charge/Discharge Test (Reman),Sublet,0.0,0.0
16902608,Battery Reassembly (Reman),Sublet,0.0,0.0
16902708,Battery Laser Welding (Reman),Fee,0.78,0.78
16902808,Battery Module Repair (Reman),Sublet,0.0,0.0
16903108,HV Battery Coolant Leak Rectification (Reman),Retrofit,1.0,1.0
16903308,Umbrella Valves - HV Battery (Reman),Retrofit,0.15,0.15
16903708,Ski - Side Rail - HV Battery - LH (Reman),Retrofit,0.25,0.25
16903808,Ski - Side Rail - HV Battery - RH (Reman),Retrofit,0.25,0.25
16904008,Enclosure - HV Battery - Remanufactured (Reman),Retrofit,5.35,5.35
16904208,Enclosure - HV Battery - New (Reman),Retrofit,4.6,4.6
16904508,Baffle - Vent - HV Battery (Reman),Retrofit,0.15,0.15
16905008,Battery Management System (BMS) (Reman),Retrofit,0.45,0.45
16905208,Spine - HV Battery (Reman),Retrofit,1.45,1.45
16906008,Modules - HV Battery - Inspection (Reman),Inspection,0.6,0.6
16906208,Modules - HV Battery - Upper (Reman),Retrofit,0.25,0.25
16906408,Modules - HV Battery - Lower (Reman),Retrofit,0.7,0.7
17000004,Diagnosis: Driver Assistance,General Diagnosis,0.5,0.5
17000008,Jumpstart Vehicle (Restore),Restore,0.12,0.12
17010000,Vehicle HV Disablement Procedure,Test/Adjust,0.36,0.36
17010008,LV Battery - Recover,Restore,0.06,0.06
17010100,Disconnect 12V - 1st Generation - RWD ,Test/Adjust,0.2,0.2
17010200,Disconnect LV Power,Modify,0.06,0.06
17010300,Disconnect 12V - 2nd Generation ,Test/Adjust,0.15,0.15
17010500,LV Maintainer (Connect & Disconnect),Maintenance,0.06,0.06
17011221,Battery - LV (Remove & Install),Remove and Install,0.18,0.18
17011222,Battery - LV (Remove & Replace),Remove and Replace,0.18,0.18
17011251,Battery - Auxiliary - 12V - 1st Generation (Dual Motor) (Remove & Install),Remove and Install,0.3,0.3
17011301,Battery - Auxiliary - 12v - 2nd Generation (Remove & Install),Remove and Install,0.2,0.2
17011501,12V Battery Tray (Remove & Install),Remove and Install,1.0,1.0
17011502,12V Battery Tray (Remove & Replace),Remove and Replace,1.2,1.2
17011551,12V Battery Tray (2nd Generation) (Remove & Install),Remove and Install,0.15,0.15
17011552,12V Battery Tray (2nd Generation) (Remove & Replace),Remove and Replace,0.18,0.18
17011601,E-Fuse Module (1st Generation) (Remove & Install),Remove and Install,1.3,1.3
17011602,E-Fuse Module (1st Generation) (Remove & Replace),Remove and Replace,1.56,1.56
17011651,E-Fuse Module (2nd Generation) (Remove & Install),Remove and Install,1.0,1.0
17011652,E-Fuse Module (2nd Generation) (Remove & Replace),Remove and Replace,1.2,1.2
17012001,Trim - Fuse Box Lid (Remove & Install),Remove and Install,0.1,0.1
17012002,Trim - Fuse Box Lid (Remove & Replace),Remove and Replace,0.12,0.12
17012101,Fuse in Fuse Box - Any (Remove & Install),Remove and Install,0.1,0.1
17012102,Fuse in Fuse Box - Any (Remove & Replace),Remove and Replace,0.12,0.12
17012201,12V Fuse Box (Remove & Install),Remove and Install,0.9,0.9
17012202,12V Fuse Box (Remove & Replace),Remove and Replace,1.08,1.08
17012301,Fusebox - Battery (RHD) (Remove & Install),Remove and Install,1.15,1.15
17012302,Fusebox - Battery (RHD) (Remove & Replace),Remove and Replace,1.38,1.38
17012401,Fusebox - Underhood - 2nd Generation (Remove & Install),Remove and Install,0.24,0.24
17012402,Fusebox - Underhood - 2nd Generation (Remove & Replace),Remove and Replace,0.24,0.24
17012701,Beam - 12V Battery Bracket  (Remove & Install),Remove and Install,0.35,0.35
17012702,Beam - 12V Battery Bracket  (Remove & Replace),Remove and Replace,0.42,0.42
17013001,IBS (intelligent battery sensor) (Remove & Install),Remove and Install,0.1,0.1
17013002,IBS (intelligent battery sensor) (Remove & Replace),Remove and Replace,0.12,0.12
17013101,12V Positive Jump Post (Remove & Install),Remove and Install,0.15,0.15
17013102,12V Positive Jump Post (Remove & Replace),Remove and Replace,0.18,0.18
17013501,Relay in Fuse Box - Any (Remove & Install),Remove and Install,0.1,0.1
17013502,Relay in Fuse Box - Any (Remove & Replace),Remove and Replace,0.12,0.12
17014011,Bracket - 12V Battery (Dual Motor) (Remove & Install),Remove and Install,0.36,0.36
17014012,Bracket - 12V Battery (Dual Motor) (Remove & Replace),Remove and Replace,0.36,0.36
17014101,Inline Fuse (Remove & Install),Remove and Install,0.75,0.75
17014102,Inline Fuse (Remove & Replace),Remove and Replace,0.9,0.9
17014111,Inline Fuse - 125A (Remove & Install),Remove and Install,1.0,1.0
17014112,Inline Fuse - 125A (Remove & Replace),Remove and Replace,1.2,1.2
17015101,DCDC Cover (Remove & Install),Remove and Install,0.65,0.65
17019772,HV Compressor connector - Softset Inspection,Test/Adjust,0.42,0.42
17044828,ETC Remove and Replace for China,Remove and Replace,0.12,0.12
17048098,ETC Set Up for Japan,Fee,0.25,0.25
17048099,ETC Installation for China,Test/Adjust,0.18,0.18
17100008,Harness Connector - Reconnect,Restore,0.1,0.1
17100010,Harness Connector - Repair (Does Not Include Access Labor),Restore,0.6,0.6
17100071,Harness - 2nd Row Seat - LH (Remove & Install),Remove and Install,0.4,0.4
17100072,Harness - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.48,0.48
17100081,Harness - 2nd Row Seat - RH (Remove & Install),Remove and Install,0.15,0.15
17100082,Harness - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.18,0.18
17100101,Harness - Front Door - LH (Remove & Install),Remove and Install,0.48,0.48
17100102,Harness - Front Door - LH (Remove & Replace),Remove and Replace,0.48,0.48
17100201,Harness - Front Door - RH (Remove & Install),Remove and Install,0.48,0.48
17100202,Harness - Front Door - RH (Remove & Replace),Remove and Replace,0.48,0.48
17100301,Harness - Center Console (Remove & Install),Remove and Install,1.15,1.15
17100302,Harness - Center Console (Remove & Replace),Remove and Replace,1.38,1.38
17100401,Harness - Body - Lower Dash (Remove & Install),Remove and Install,7.4,7.4
17100402,Harness - Body - Lower Dash (Remove & Replace),Remove and Replace,8.4,8.4
17100501,Harnesses - Main Lower Dash and Front Trunk (RHD) (Dual Motor) (Remove & Install),Remove and Install,11.15,11.15
17100502,Harnesses - Main Lower Dash and Front Trunk (RHD) (Dual Motor) (Remove & Replace),Remove and Replace,12.15,12.15
17100511,Harnesses - Main Lower Dash and Front Trunk (RHD) (RWD) (Remove & Install),Remove and Install,11.15,11.15
17100512,Harnesses - Main Lower Dash and Front Trunk (RHD) (RWD) (Remove & Replace),Remove and Replace,12.15,12.15
17100601,Harness - Instrument Panel (Remove & Install),Remove and Install,1.65,1.65
17100602,Harness - Instrument Panel (Remove & Replace),Remove and Replace,2.1,2.1
17100611,Sub-Harness - Instrument Panel  (Remove & Install),Remove and Install,0.95,0.95
17100612,Harness - Sub-Assembly - Instrument Panel (Remove and Replace),Remove and Replace,1.44,1.44
17100701,Harness - Main Front (NA) (Remove & Install),Remove and Install,7.9,7.9
17100701301,Ethernet JumperHarness (2025+),Remove and Install,0.48,0.48
17100701302,Ethernet JumperHarness (2025+),Remove and Replace,0.48,0.48
17100702,Harness - Main Front (NA) (Remove & Replace),Remove and Replace,7.9,7.9
17100731,Harness - Main Front (EMEA) (Remove & Install),Remove and Install,6.2,6.2
17100732,Harness - Main Front (EMEA) (Remove & Replace),Remove and Replace,7.2,7.2
17100801,Harness - Body - LH (NA) (Remove & Install),Remove and Install,3.06,3.06
17100802,Harness - Body - LH (NA) (Remove & Replace),Remove and Replace,3.06,3.06
17100811,Harness - Body - LH (EMEA) (Remove & Install),Remove and Install,2.85,2.85
17100812,Harness - Body - LH (RoW) (Remove & Replace),Remove and Replace,3.42,3.42
17100901,Harness - Body - Right (Remove & Install),Remove and Install,2.7,2.7
17100901301,Harness - Instrument Panel (2025+) ,Remove and Install,2.04,2.04
17100901302,"Harness -
  Instrument Panel (2025+) ",Remove and Replace,2.04,2.04
17100902,Harness - Body - Right (Remove & Replace),Remove and Replace,2.7,2.7
17101001,Harness - Fascia - Front (AP3) (Remove & Install),Remove and Install,0.54,0.54
17101002,Harness - Fascia - Front (AP3) (Remove & Replace),Remove and Replace,0.54,0.54
17101006,Harness - Media Control Unit,Retrofit,1.62,1.62
17101011,Harness - Fascia - Front (HW4) (Remove & Install),Remove and Install,0.3,0.3
17101012,Harness - Fascia - Front (AP4) (Remove & Replace),Remove and Replace,0.36,0.36
17101101,Harness - Fascia - Rear (HW3) (Remove & Install),Remove and Install,0.7,0.7
17101102,Harness - Fascia - Rear (HW3) (Remove & Replace),Remove and Replace,0.6,0.6
17101301,Harness - Thermal Bar (Remove & Install),Remove and Install,1.1,1.1
17101302,Harness - Thermal Bar (Remove & Replace),Remove and Replace,1.32,1.32
17101401,Harness - Front End Module (RWD) (1st Generation) (Remove & Install),Remove and Install,0.9,0.9
17101402,Harness - Front End Module (RWD) (1st Generation) (Remove & Replace),Remove and Replace,0.9,0.9
17101501,Harness - Front End Module (Dual Motor),Remove and Install,0.65,0.65
17101502,Harness - Front End Module (Dual Motor),Remove and Replace,0.78,0.78
17101601,Harness - Front End Module (2nd Generation) (Remove & Install),Remove and Install,0.65,0.65
17101700101,"Harness - Fascia -
  Front (Plaid) (2025+)",Remove and Install,0.6,0.6
17101700102,Harness - Fascia - Front (Plaid) (2025+),Remove and Replace,0.6,0.6
17101700201,Harness - Front Fascia - Base (2025+),Remove and Install,0.6,0.6
17101700202,Harness - Front Fascia - Base (2025+),Remove and Replace,0.6,0.6
17101701,Harness - Body - Left (Remove & Install),Remove and Install,7.2,7.2
17101702,Harness - Body - Left (Remove & Replace),Remove and Replace,8.2,8.2
17101801,Harness - Seat - Driver (Remove & Install),Remove and Install,0.95,0.95
17101802,Harness - Seat - Front - LH (Remove and Replace),Remove and Replace,1.14,1.14
17101901,Harness - Seat - Front Passenger (Remove & Install),Remove and Install,0.95,0.95
17101902,Harness - Seat - Front - RH (Remove and Replace),Remove and Replace,1.14,1.14
17102001,Harness - Subframe - Rear (Remove & Install),Remove and Install,2.3,2.3
17102002,Harness - Subframe - Rear (Remove & Replace),Remove and Replace,2.76,2.76
17102012,Jumper Harness - Trailer Hitch (Remove and Replace),Remove and Replace,0.54,0.54
17102021,Harness - Subframe - Rear (Plaid) (Remove & Install),Remove and Install,2.82,2.82
17102022,Harness - Subframe - Rear (Plaid) (Remove & Replace),Remove and Replace,2.82,2.82
17102500101,Harness - Frunk (Plaid) (2025+),Remove and Install,0.0,0.0
17102500102,Harness - Frunk (Plaid) (2025+),Remove and Replace,0.0,0.0
17102500201,Harness - Frunk (Standard) (2025+),Remove and Install,6.05,6.05
17102500202,Harness - Frunk (Standard) (2025+),Remove and Replace,6.05,6.05
17102500301,Harness - Body Side - RH (2025+),Remove and Install,2.7,2.7
17102500302,Harness - Body Side - RH (2025+),Remove and Replace,2.7,2.7
17102500401,Harness - Body Side - LH (2025+),Remove and Install,3.0,3.0
17102500402,Harness - Body Side - LH (2025+),Remove and Replace,3.0,3.0
17102501,Harness - Headliner (Remove & Install),Remove and Install,1.5,1.5
17102502,Harness - Headliner (Remove & Replace),Remove and Replace,1.8,1.8
17102601,Harness - Trunk - Front (Remove & Install),Remove and Install,8.35,8.35
17102602,Harness - Trunk - Front (Remove & Replace),Remove and Replace,9.35,9.35
17102611,Harness - Trunk - Front (Pedestrian Protection) (Remove & Install),Remove and Install,8.65,8.65
17102612,Harness - Trunk - Front (Pedestrian Protection) (Remove & Replace),Remove and Replace,9.65,9.65
17102801,Harness - Rear Door - LH (Remove & Install),Remove and Install,0.48,0.48
17102802,Harness - Rear Door - LH (Remove & Replace),Remove and Replace,0.48,0.48
17102901,Harness - Rear Door - RH (Remove & Install),Remove and Install,0.48,0.48
17102902,Harness - Rear Door - RH (Remove & Replace),Remove and Replace,0.48,0.48
17103000101,Harness - Driver Seat (2025+),Remove and Install,1.14,1.14
17103000102,Harness - Driver Seat (2025+),Remove and Replace,1.14,1.14
17103301,Harness - Front Drive Unit (Remove & Install),Remove and Install,3.1,3.1
17103302,Harness - Front Drive Unit (Remove & Replace),Remove and Replace,3.72,3.72
17103901,Harnesses - Liftgate - RH/RH (Remove and Install),Remove and Install,2.3,2.3
17103902,Harnesses - Liftgate - RH/RH (Remove and Replace),Remove and Replace,2.76,2.76
17104001,Cable - EPAS (Remove & Install),Remove and Install,2.7,2.7
17104002,Cable - EPAS (Remove & Replace),Remove and Replace,3.24,3.24
17104101,Harness - HVAC Assembly (Remove & Install),Remove and Install,1.65,1.65
17104102,Harness - HVAC Assembly (Remove & Replace),Remove and Replace,2.1,2.1
17104201,Cable - Body - Left - GPS Antenna (Remove & Install),Remove and Install,3.0,3.0
17104202,Cable - Body - Left - GPS Antenna (Remove & Replace),Remove and Replace,3.6,3.6
17104501,Harness - Liftgate - LH (Remove & Install),Remove and Install,0.6,0.6
17104502,Harness - Liftgate - LH (Remove & Replace),Remove and Replace,0.84,0.84
17104511,Harness - Tuner - Liftgate (Remove & Install),Remove and Install,0.45,0.45
17104512,Harness - Tuner - Liftgate (Remove & Replace),Remove and Replace,0.54,0.54
17104601,Harness - Liftgate - RH (Remove & Install),Remove and Install,1.5,1.5
17104602,Harness - Liftgate - RH (Remove & Replace),Remove and Replace,1.8,1.8
17104701,Harnesses - Liftgate - LH/RH (Remove & Install),Remove and Install,2.3,2.3
17104702,Harnesses - Liftgate - LH/RH (Remove & Replace),Remove and Replace,2.76,2.76
17105001,Cable - Body Left - RKE + GPS (Remove & Install),Remove and Install,0.8,0.8
17105002,Cable - Body Left - RKE + GPS (Remove & Replace),Remove and Replace,0.96,0.96
17105006,Wire - Electrical Harness (Overlay),Retrofit,0.0,0.0
17105008,Wire - Electrical Harness (Does Not Include Access Labor) (Repair),Restore,0.0,0.0
17105101,Connector Housing - Electrical Harness (Does Not Include Access Labor) (Remove & Install),Remove and Install,0.2,0.2
17105102,Connector Housing - Electrical Harness (Does Not Include Access Labor) (Remove & Replace),Remove and Replace,0.24,0.24
17105208,Connector Terminal - Electrical Harness (Does Not Include Access Labor) (Repair),Restore,0.0,0.0
17105306,Coaxial Cable - Electrical Harness (Does Not Include Access Labor) (Overlay),Retrofit,0.0,0.0
17107301,Harness - Chassis - Rear - LH (with Wheel Speed Sensor),Remove and Install,0.25,0.25
17107302,Harness - Chassis - Rear - LH (with Wheel Speed Sensor),Remove and Replace,0.36,0.36
17107401,Harness - Chassis - Rear - RH (with Wheel Speed Sensor),Remove and Install,0.25,0.25
17107402,Harness - Chassis - Rear - RH (with Wheel Speed Sensor),Remove and Replace,0.36,0.36
17107702,Harness - Active Noise Cancellation - Front - LH,Remove and Replace,0.36,0.36
171077802,Harness - Active Noise Cancellation - Front - RH,Remove and Replace,0.36,0.36
17108100,Diagnosis: Low Voltage Distribution and Controllers,General Diagnosis,1.0,1.0
17130100101,MSP2 - ELECTRICAL - Exterior Lights - Headlamps - Global Headlamp - LH/RH (RR),Remove and Install,0.0,0.0
17130100102,MSP2 - ELECTRICAL - Exterior Lights - Headlamps - Global Headlamp - LH/RH (RR),Remove and Replace,0.0,0.0
17150001,Module - Battery Controller (Remove & Install),Remove and Install,0.75,0.75
17150006,Singapore Electronic Road Pricing System (Retrofit),Retrofit,0.6,0.6
17150011,Module - Battery Controller (Remove & Install),Remove and Install,0.55,0.55
17150012,Module - Battery Controller (Remove and Replace),Remove and Replace,0.66,0.66
17150016,Electronic Toll Collection System (Retrofit),Retrofit,0.6,0.6
17150300001,Controller - Front (GEN 4) (2025+),Remove and Install,0.54,0.54
17150300002,Controller - Front (GEN 4) (2025+),Remove and Replace,0.54,0.54
17150300101,LV Controller - LH (GEN 4) (2025+),Remove and Install,0.54,0.54
17150300201,LV Controller - RH (GEN 4) (2025+),Remove and Install,0.84,0.84
17150300202,"LV Controller - RH
  (GEN 4) (2025+)",Remove and Replace,0.84,0.84
17151901,Module - Sunroof Controller (RHD) (Remove & Install),Remove and Install,0.55,0.55
17151902,Module - Sunroof Controller (RHD) (Remove & Replace),Remove and Replace,0.66,0.66
17152101,Module - Body Controller - LH (Remove & Install),Remove and Install,0.48,0.48
17152102,Module - Body Controller - LH (Remove & Replace),Remove and Replace,0.48,0.48
17152201,Module - Body Controller - RH (Remove & Install),Remove and Install,0.48,0.48
17152202,Module - Body Controller - RH (Remove & Replace),Remove and Replace,0.48,0.48
17152301,Module - Body Controller - BCM (Remove & Install),Remove and Install,0.95,0.95
17152302,Module - Body Controller - BCM (Remove & Replace),Remove and Replace,1.14,1.14
17152601,Module - Body Controller - BCM (Remove & Install),Remove and Install,1.85,1.85
17152602,Module - Body Controller - BCM (Remove & Replace),Remove and Replace,2.22,2.22
17152701,Module - Body Controller - BCM (RHD) (Remove & Install),Remove and Install,1.8,1.8
17152702,Module - Body Controller - BCM (RHD) (Remove & Replace),Remove and Replace,2.16,2.16
17152911,Module - Body Controller - Front (Remove & Install),Remove and Install,0.6,0.6
17152912,Module - Body Controller - Front (Remove & Replace),Remove and Replace,0.54,0.54
17153001,Module - Intrusion Sensor (Remove & Install),Remove and Install,0.05,0.05
17153002,Module - Intrusion Sensor (Remove & Replace),Remove and Replace,0.06,0.06
17154201,Module - HomeLink Transmitter (Remove & Install),Remove and Install,0.36,0.36
17154202,Module - HomeLink Transmitter (Remove & Replace),Remove and Replace,0.36,0.36
17154211,Bracket - HomeLink (Remove & Install),Remove and Install,0.4,0.4
17154212,Bracket - HomeLink (Remove & Replace),Remove and Replace,0.48,0.48
17154503,Module – Gateway,Module Reset/Reflashed,0.2,0.2
17154603,Module – Bluetooth (Parrot),Module Reset/Reflashed,0.1,0.1
17155000,Module - Autopilot - ECU - Reset,Module Reset/Reflashed,0.1,0.1
17155201,Module - Autopilot - ECU - 2nd Generation (Remove & Install),Remove and Install,0.65,0.65
17155301,Gasket - Antistatic - Autopilot ECU (Install),Remove and Install,0.42,0.42
17200011,Radar - Interior (Remove & Install),Remove and Install,0.42,0.42
17200012,Radar - Interior (Remove & Replace),Remove and Replace,0.42,0.42
17201501,Sensor - Radar - Front - 1st Generation (Remove & Install),Remove and Install,0.75,0.75
17201601,Sensor - Radar - Front (Remove & Install),Remove and Install,0.8,0.8
17201602,Sensor - Radar - Front (Remove & Replace),Remove and Replace,0.84,0.84
17201612,Sensor - Radar - Front (Rework),Modify,0.48,0.48
17201701,Heater - Radar (Remove & Install),Remove and Install,0.5,0.5
17201706,"Heater - Radar (Rework) (vehicles built before July 1, 2021）",Modify,0.48,0.48
17201801,Bracket - Radar - Front (Remove & Install),Remove and Install,0.8,0.8
17201802,Bracket - Radar - Front (Remove & Replace),Remove and Replace,0.9,0.9
17201806,"Heater - Radar (Rework) (vehicles built after July 1, 2021)",Modify,0.42,0.42
17209106,Enable Autopilot Convenience Features,Upgrade,0.0,0.0
17209116,Enable Highway Autopilot,Upgrade,0.0,0.0
17209126,Enable Basic Autopilot,Upgrade,0.0,0.0
17209136,Enable Enhanced Autopilot,Upgrade,0.0,0.0
17209146,Enable Full Self-Driving,Over The Air,0.0,0.0
17220200301,Washer Nozzle - Camera - Fascia - Front (2025+),Remove and Install,0.12,0.12
17220200302,Washer Nozzle - Camera - Fascia - Front (2025+),Remove and Replace,0.12,0.12
17220200401,Housing - Camera - Fascia - Front (2025+),Remove and Install,0.18,0.18
17220200402,Housing - Camera - Fascia - Front (2025+),Remove and Replace,0.18,0.18
17220200501,Camera - Fascia - Front (2025+),Remove and Install,0.12,0.12
17220200502,Camera - Fascia - Front (2025+),Remove and Replace,0.18,0.18
17221001,Camera - Bi - Forward Facing (Remove & Install),Remove and Install,0.25,0.25
17221002,Camera - Bi - Forward Facing (Remove and Replace),Remove and Replace,0.3,0.3
17221041,Camera - Occupant (Remove & Install),Remove and Install,0.15,0.15
17221101,Camera - B-Pillar - LH (HW4) (Remove & Install),Remove and Install,0.2,0.2
17221102,Camera - B-Pillar - LH (HW4) (Remove & Replace),Remove and Replace,0.24,0.24
17221201,Camera - B-Pillar - RH (HW4) (Remove & Install),Remove and Install,0.2,0.2
17221301,Side Repeater Camera - Front - LH (HW4) (Remove & Install),Remove and Install,0.15,0.15
17221302,Side Repeater Camera - Front - LH (HW4) (Remove and Replace),Remove and Replace,0.24,0.24
17221401,Side Repeater Camera - Front - RH (HW4) (Remove & Install),Remove and Install,0.15,0.15
17221402,Side Repeater Camera - Front - RH (HW4) (Remove and Replace),Remove and Replace,0.24,0.24
17222001,Camera - Rear Facing (HW3) (Remove & Install),Remove and Install,0.4,0.4
17222002,Camera - Rear Facing (HW3) (Remove & Replace),Remove and Replace,0.48,0.48
17222011,Camera - Rear Facing (HW4) (Remove & Install),Remove and Install,0.2,0.2
17230700,Image Capture - Forward Facing Camera,Test/Adjust,0.05,0.05
17231001,Camera - Triple - Forward Facing (HW3) (Remove & Install),Remove and Install,0.42,0.42
17231002,Camera - Triple - Forward Facing (HW3) (Remove & Replace),Remove and Replace,0.42,0.42
17232006,Pitch Carrier - Camera - Forward Facing - 2nd Generation Autopilot,Retrofit,0.12,0.12
17232101,Fan - Camera - Forward Facing (Remove & Install),Remove and Install,0.18,0.18
17232102,Fan - Camera - Forward Facing (Remove & Replace),Remove and Replace,0.24,0.24
17241601,Camera - Interior (Remove & Install),Remove and Install,0.12,0.12
17241602,Camera - Interior (Remove & Replace),Remove and Replace,0.12,0.12
17242014S022317013,Replace Occupant Camera,Test/Adjust,0.12,0.12
